reputacao_artista,altura,largura,peso,preco_escultura,preco_base_envio,diferenca_dias_entrega,data_agendada_dias,data_agendada_mes,data_agendada_ano,data_entrega_dias,data_entrega_mes,data_entrega_ano,internacional_Sim,envio_expresso_Sim,instalacao_incluida_Sim,fragil_Sim,pedido_extra_cliente_Sim,localizacao_remota_Sim,material_Argila,material_Bronze,material_Latão,material_Madeira,material_Mármore,material_Não especificado,material_Pedra,transporte_Aéreo,transporte_Não especificado,transporte_Rodoviário,custo
0.72,7.010400000000001,2.4384,258.54744,26.3025,80.1675,-2,7,5,2019,5,5,2019,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,2201.6267785762475
0.53,4.8768,1.8288,596.019888,22.3125,71.0325,2,12,1,2023,14,1,2023,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,1241.9887271089017
0.58,0.9144,0.9144,31.297848,18.5325,96.915,2,2,10,2022,4,10,2022,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,1132.7850692951467
0.98,4.2672,2.1336,280.319856,17.9025,115.29,3,11,9,2019,14,9,2019,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,2866.1718371794873
0.66,4.8768,1.8288,1129.897672,16.6425,128.1525,0,5,6,2022,5,6,2022,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,1973.2026561281841
0.51,4.8768,1.8288,1179.3392,25.62,130.3575,-4,28,6,2019,24,6,2019,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,1860.4773718309943
0.65,3.3528,2.1336,857.742472,31.3425,125.475,4,23,10,2020,27,10,2020,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,1808.6058128408777
0.48,3.3528,1.8288,662.24432,27.51,70.35000000000001,-2,15,1,2020,13,1,2020,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,1167.2030666620367
0.66,6.096,2.4384,181.4368,35.6475,119.175,-4,30,11,2021,26,11,2021,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,2452.2930725378783
0.19,6.096,3.3528,547.939136,30.082500000000003,128.5725,2,27,10,2021,29,10,2021,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,1050.6539842640682
0.92,4.2672,1.8288,137.891968,17.325,58.3275,-1,5,3,2020,4,3,2020,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1904.051052424926
0.65,6.7056,1.8288,116.119552,19.6875,73.92,-1,9,9,2022,8,9,2022,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,1624.0743232399604
0.48,4.2672,2.4384,64.863656,27.09,101.955,-4,6,9,2019,2,9,2019,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1769.2798920138314
0.7,4.572,2.4384,149.68536,29.61,65.5725,2,8,8,2019,10,8,2019,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,1635.8904656839313
0.96,5.1816,3.3528,820.547928,36.12,103.74,0,2,11,2019,2,11,2019,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,4592.450623846153
0.57,1.2192,1.2192,10.432616,18.3225,74.235,-1,5,5,2020,4,5,2020,True,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,972.1402502202565
0.71,2.7432000000000003,1.524,457.674328,31.4475,111.72,-4,2,9,2020,29,8,2020,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,1908.2016201591985
0.41,1.524,0.9144,80.739376,33.3375,118.4925,3,20,7,2022,23,7,2022,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1205.3848505694698
0.48,7.010400000000001,3.048,1248.738776,32.6025,92.6625,-2,19,6,2019,17,6,2019,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,1698.8137695354856
0.52,5.7912,2.4384,125.191392,29.2425,67.7775,1,4,1,2019,5,1,2019,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,1187.3842590534712
0.53,0.9144,0.9144,14.061352,19.8975,87.0975,3,25,2,2021,28,2,2021,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,998.7478752090642
0.52,3.048,1.524,533.424192,25.515,114.765,3,13,1,2021,16,1,2021,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,1453.2289749560755
0.56,6.7056,2.4384,469.921312,23.5725,112.0875,-2,25,4,2021,23,4,2021,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,1837.0589439997086
0.73,6.7056,3.3528,1183.87512,16.6425,100.9575,4,26,5,2022,30,5,2022,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True,2795.4353762019223
0.06,4.572,1.8288,1529.965816,32.9175,65.2575,2,18,6,2019,20,6,2019,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,829.409040357076
0.1,3.048,1.524,32.658624,27.3,125.16,-4,18,1,2022,14,1,2022,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,851.5380844492684
0.48,7.62,3.6576,319.328768,34.9125,123.6375,-4,11,5,2023,7,5,2023,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,2446.450008744985
0.22,6.7056,3.9624,136.531192,20.895,71.7675,0,3,9,2019,3,9,2019,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,738.2551255280534
0.11,8.5344,1.8288,1763.565696,26.5125,128.4675,4,14,7,2019,18,7,2019,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,1016.0071658370355
0.3,4.8768,2.1336,64.863656,32.2875,122.43,4,5,7,2021,9,7,2021,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,1014.7532143913803
0.21,2.4384,1.524,498.044016,36.1725,55.335,-2,7,8,2019,5,8,2019,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,906.8790100214069
0.2,1.8288,1.2192,563.814856,28.5075,123.1125,-4,29,10,2022,25,10,2022,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,1226.2001921071987
0.48,4.2672,1.8288,271.701608,32.865,62.9475,3,12,10,2020,15,10,2020,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,1002.3859178944651
0.97,1.2192,0.9144,22.226008,23.835,121.5375,3,7,7,2023,10,7,2023,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,1829.9207191482835
0.45,1.524,0.9144,13.154168,25.7775,102.165,4,18,9,2021,22,9,2021,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1001.2574266284266
0.51,1.2192,0.9144,49.89512,23.1525,54.495000000000005,-3,25,4,2023,22,4,2023,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,953.9204109233738
0.13,7.010400000000001,3.048,172.36496,36.645,128.0475,2,20,4,2020,22,4,2020,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,877.5881373726755
0.62,1.2192,1.2192,765.663296,32.76,67.62,-1,17,12,2019,16,12,2019,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,1240.8683393493222
0.08,1.2192,1.2192,28.122704,31.815,89.4075,0,25,10,2020,25,10,2020,True,True,False,True,True,True,True,False,False,False,False,False,False,True,False,False,758.5522687841049
0.84,6.4008,3.9624,1400.238504,35.8575,71.925,0,9,2,2022,9,2,2022,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,3092.973943782894
0.23,7.010400000000001,3.9624,211.827464,32.235,72.03,3,4,5,2019,7,5,2019,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,780.6137768707601
0.73,7.010400000000001,3.048,1493.678456,40.74,88.515,3,3,12,2022,6,12,2022,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,False,2730.1026547537876
0.13,1.2192,0.9144,50.348712,24.885,77.8575,3,28,4,2022,1,5,2022,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,700.7966150442719
0.22,1.524,0.9144,20.41164,16.485,73.1325,3,5,10,2019,8,10,2019,True,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,747.8521569981283
0.46,6.7056,4.2672,215.4562,23.5725,77.8575,-3,26,4,2019,23,4,2019,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,1710.4030117769453
0.48,4.572,2.4384,151.046136,21.735,102.0075,-4,17,6,2023,13,6,2023,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1743.798395736151
0.25,1.524,0.9144,16.782904,34.8075,121.2225,4,5,3,2021,9,3,2021,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,941.9092680368123
0.22,1.8288,1.524,93.893544,35.4375,110.8275,0,23,8,2021,23,8,2021,False,True,False,True,True,True,True,False,False,False,False,False,False,True,False,False,912.455715412159
0.06,7.315200000000001,2.7432000000000003,1268.243232,17.3775,113.085,-1,10,5,2023,9,5,2023,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,924.2636639952144
0.34,5.1816,1.8288,68.0388,27.405,111.8775,1,12,2,2021,13,2,2021,True,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,1007.5971996295018
0.09,4.2672,2.1336,48.080752,31.9725,98.91,-1,13,1,2020,12,1,2020,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,775.630427919415
0.35,4.2672,2.1336,1192.94696,33.5475,71.66250000000001,0,27,5,2022,27,5,2022,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1136.3140171623015
0.16,1.524,1.524,83.91452,24.5175,73.5525,0,15,5,2021,15,5,2021,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,685.0769272416297
0.37,7.010400000000001,3.6576,962.522224,33.7575,112.455,3,29,3,2019,1,4,2019,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,1464.2210397621448
0.93,1.524,1.2192,12.700576,17.7975,113.1375,-4,30,12,2020,26,12,2020,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1621.5642808719408
0.12,8.2296,3.048,697.170904,34.23,98.2275,3,15,9,2020,18,9,2020,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,891.1066241256194
0.65,4.2672,2.4384,127.00576,18.2175,108.7275,0,10,3,2022,10,3,2022,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,1666.9444279851168
0.44,4.2672,1.8288,649.090152,36.1725,73.71,2,4,12,2021,6,12,2021,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,1174.7582105859894
0.9,8.5344,2.7432000000000003,182.797576,30.6075,107.4675,4,4,1,2022,8,1,2022,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,4043.8569534539474
0.95,3.3528,2.1336,132.902456,23.9925,85.5225,0,28,8,2019,28,8,2019,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,2318.884305206877
0.72,3.3528,1.8288,147.870992,25.3575,110.775,1,5,9,2022,6,9,2022,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False,1961.180465173322
0.48,5.486400000000001,2.1336,500.311976,31.7625,57.540000000000006,0,13,9,2020,13,9,2020,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True,1073.131273680221
0.43,2.1336,1.524,143.788664,31.2375,77.0175,0,4,6,2019,4,6,2019,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,1068.8587707106262
0.07,1.524,0.9144,55.338224,33.915,129.99,-1,2,2,2022,1,2,2022,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,869.9221003957188
0.64,5.1816,2.4384,91.171992,22.7325,64.1025,-3,22,12,2020,19,12,2020,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,1360.5276425682637
0.11,7.315200000000001,2.4384,457.220736,30.24,122.85,-2,7,9,2020,5,9,2020,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,962.1017680574533
0.29,2.4384,1.2192,194.590968,29.715,93.1875,4,25,6,2020,29,6,2020,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,937.9910095652002
0.29,1.8288,1.2192,70.30676,28.9275,114.3975,-3,18,4,2019,15,4,2019,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,1052.145340062578
0.13,1.524,0.9144,46.719976,18.0075,111.195,4,16,1,2019,20,1,2019,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,840.3819983609087
0.82,3.9624,1.8288,1147.58776,44.5725,102.06,-4,22,11,2021,18,11,2021,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2310.609224060023
0.28,7.315200000000001,3.048,1198.390064,31.395000000000003,109.83,4,19,6,2019,23,6,2019,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,False,1266.7717535740278
0.03,5.7912,3.048,127.00576,33.0225,54.2325,0,2,2,2022,2,2,2022,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,638.7537843173693
0.13,10.0584,2.4384,185.97272,23.31,111.2475,3,23,9,2021,26,9,2021,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,851.9278733741221
0.53,6.096,2.4384,547.485544,41.895,90.1425,3,2,5,2019,5,5,2019,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,1490.2822157193496
0.5,3.048,1.524,69.853168,27.72,123.8475,0,13,1,2021,13,1,2021,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,1394.9486091090005
0.1,6.096,2.4384,432.726768,33.7575,52.8675,-1,19,1,2019,18,1,2019,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,679.7990573689859
0.51,4.572,1.8288,74.389088,26.565,96.7575,2,27,11,2020,29,11,2020,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,1301.5702638016758
0.57,1.524,1.524,168.736224,23.625,100.065,-4,3,11,2021,30,10,2021,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1601.6836168051468
0.31,5.486400000000001,2.1336,306.628192,20.79,98.4375,0,21,2,2021,21,2,2021,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,1048.8084109352806
0.45,3.9624,2.4384,262.629768,21.8925,85.6275,-1,12,3,2020,11,3,2020,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,1249.243161500691
0.98,9.7536,2.7432000000000003,268.072872,27.09,78.6975,-3,5,1,2020,2,1,2020,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,4665.869957083334
0.26,5.1816,3.048,2101.038144,20.79,88.725,2,21,7,2019,23,7,2019,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,1266.1587654306397
0.92,8.5344,1.8288,234.053472,16.275000000000002,56.1225,0,20,5,2022,20,5,2022,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,3518.91245143048
0.25,2.4384,1.2192,49.441528,36.015,69.09,2,7,9,2020,9,9,2020,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,741.8360236431876
0.02,7.9248,4.572,1666.497008,27.3525,60.585,1,11,3,2023,12,3,2023,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,792.6539479793553
0.77,9.144,4.572,441.345016,20.2125,99.12,-4,26,7,2019,22,7,2019,True,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,3886.977931041667
0.77,3.6576,1.8288,989.737744,43.3125,80.745,-1,11,12,2020,10,12,2020,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,1984.499244046912
0.52,6.4008,2.4384,531.609824,21.63,55.3875,1,29,5,2021,30,5,2021,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,1465.6236147407358
0.88,1.2192,1.2192,296.649168,35.2275,120.54,2,22,1,2021,24,1,2021,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,1916.4853822085029
0.35,1.8288,1.524,88.45044,22.05,75.18,0,4,3,2023,4,3,2023,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,869.3915404239824
